region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline
HHS Regions,hhs8,2016,1,1583,43,25,4.29564,2.71636,1.57928,2016-01-03,1.11457,1.30388,146,112,NA,200,46,26,530,118,40648,2016-01-03,23,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,1,1714,99,36,7.87631,5.77596,2.10035,2016-01-03,2.42695,2.32445,462,389,NA,577,222,261,1911,254,82213,2016-01-03,23,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,1,723,18,24,5.80913,2.48963,3.3195,2016-01-03,0.888661,1.03464,38,42,NA,30,14,11,135,79,13048,2016-01-03,23,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,2,1025,35,3,3.70732,3.41463,0.292683,2016-01-10,1.40757,1.12967,155,86,NA,196,29,25,491,137,43464,2016-01-10,24,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,2,2126,53,9,2.91627,2.49294,0.42333,2016-01-10,2.37764,2.33214,1070,485,NA,904,211,143,2813,197,120619,2016-01-10,24,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,2,1445,7,5,0.83045,0.484429,0.346021,2016-01-10,2.32746,2.17537,766,709,NA,948,252,181,2856,279,131288,2016-01-10,24,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,2,3381,197,63,7.69003,5.82668,1.86335,2016-01-10,1.48204,1.55632,580,429,NA,828,203,132,2172,327,139560,2016-01-10,24,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,2,3232,52,5,1.76361,1.60891,0.154703,2016-01-10,1.36099,1.69529,547,307,NA,575,157,106,1692,285,99806,2016-01-10,24,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,2,2767,43,22,2.34911,1.55403,0.795085,2016-01-10,3.53418,2.88479,765,602,NA,825,255,150,2597,261,90024,2016-01-10,24,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,2,755,13,1,1.8543,1.72185,0.13245,2016-01-10,1.1452,1.14412,37,58,NA,78,26,19,218,78,19054,2016-01-10,24,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,2,1499,20,29,3.26885,1.33422,1.93462,2016-01-10,1.1948,1.5685500000000001,187,145,NA,227,50,31,640,118,40802,2016-01-10,24,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,2,1725,128,42,9.85507,7.42029,2.43478,2016-01-10,2.40393,2.29848,415,332,NA,726,172,227,1872,244,81445,2016-01-10,24,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,2,734,23,45,9.26431,3.13351,6.13079,2016-01-10,1.08777,1.20754,52,27,NA,55,25,7,166,79,13747,2016-01-10,24,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,3,1097,39,9,4.37557,3.55515,0.820419,2016-01-17,1.51447,1.23407,184,75,NA,193,30,34,516,139,41813,2016-01-17,25,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,3,1894,64,7,3.74868,3.37909,0.369588,2016-01-17,2.1842800000000002,2.37471,1048,505,NA,829,212,132,2726,201,114793,2016-01-17,25,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,3,1264,7,4,0.870253,0.553797,0.316456,2016-01-17,2.28403,2.1224,655,597,NA,758,218,118,2346,280,110535,2016-01-17,25,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,3,3361,211,79,8.62838,6.27789,2.35049,2016-01-17,1.74907,1.79697,646,448,NA,919,179,106,2298,324,127882,2016-01-17,25,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,3,3212,84,10,2.92653,2.61519,0.311333,2016-01-17,1.43821,1.71493,578,353,NA,609,160,117,1817,292,105952,2016-01-17,25,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,3,2775,56,30,3.0991,2.01802,1.08108,2016-01-17,3.78371,3.10965,899,718,NA,908,259,179,2963,262,95284,2016-01-17,25,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,3,775,17,2,2.45161,2.19355,0.258065,2016-01-17,1.15409,1.179,66,41,NA,93,12,13,225,79,19084,2016-01-17,25,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,3,1666,46,34,4.80192,2.7611,2.04082,2016-01-17,1.223,1.65321,199,135,NA,244,41,26,645,121,39015,2016-01-17,25,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,3,1904,163,74,12.4475,8.56092,3.88655,2016-01-17,2.64512,2.5433500000000002,479,323,NA,765,168,223,1958,236,76985,2016-01-17,25,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,3,850,29,66,11.1765,3.41176,7.76471,2016-01-17,1.3789,1.40265,50,31,NA,62,18,6,167,74,11906,2016-01-17,25,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,4,1273,67,7,5.81304,5.26316,0.549882,2016-01-24,1.70905,1.402,210,90,NA,323,44,22,689,142,49144,2016-01-24,26,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,4,2023,98,13,5.4869,4.84429,0.64261,2016-01-24,2.32815,2.5876,1128,587,NA,1143,253,144,3255,202,125792,2016-01-24,26,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,4,1289,17,4,1.62917,1.31885,0.310318,2016-01-24,2.23747,1.98983,728,641,NA,857,232,136,2594,290,130363,2016-01-24,26,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,4,3806,281,96,9.90541,7.38308,2.52233,2016-01-24,1.8905,1.89499,673,507,NA,1233,175,130,2718,323,143431,2016-01-24,26,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,4,3642,175,21,5.38166,4.80505,0.576606,2016-01-24,1.45151,1.78828,606,374,NA,716,170,116,1982,291,110833,2016-01-24,26,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,4,3041,76,48,4.07761,2.49918,1.57843,2016-01-24,4.19069,3.2149200000000002,898,730,NA,1153,329,186,3296,262,102522,2016-01-24,26,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,4,764,18,2,2.6178,2.35602,0.26178,2016-01-24,1.175,1.2446,54,66,NA,114,22,12,268,81,21533,2016-01-24,26,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,4,1861,68,68,7.3079,3.65395,3.65395,2016-01-24,1.27726,1.81098,214,171,NA,310,47,22,764,118,42187,2016-01-24,26,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,4,2192,193,87,12.7737,8.80474,3.96898,2016-01-24,2.82762,2.69943,522,412,NA,941,256,235,2366,241,87648,2016-01-24,26,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,4,900,42,66,12,4.66667,7.33333,2016-01-24,1.41403,1.50403,55,37,NA,92,23,4,211,76,14029,2016-01-24,26,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,5,1266,102,4,8.37283,8.05687,0.315956,2016-01-31,1.80717,1.54752,245,95,NA,321,54,21,736,143,47560,2016-01-31,27,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,5,2130,160,21,8.49765,7.51174,0.985915,2016-01-31,2.50124,2.74937,1104,714,NA,1331,277,133,3559,205,129448,2016-01-31,27,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,5,1255,28,6,2.70916,2.23108,0.478088,2016-01-31,1.9545,1.78274,550,582,NA,781,236,127,2276,280,127669,2016-01-31,27,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,5,4096,448,140,14.3555,10.9375,3.41797,2016-01-31,2.0207,1.91966,640,579,NA,1213,205,128,2765,316,144036,2016-01-31,27,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,5,4127,296,42,8.18997,7.17228,1.01769,2016-01-31,1.57564,1.96362,698,390,NA,821,168,109,2186,283,111325,2016-01-31,27,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,5,3124,90,83,5.53777,2.88092,2.65685,2016-01-31,4.15589,3.28488,933,738,NA,1107,345,210,3333,264,101465,2016-01-31,27,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,5,876,27,6,3.76712,3.08219,0.684932,2016-01-31,1.12489,1.29184,69,59,NA,98,15,11,252,74,19507,2016-01-31,27,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,5,2049,121,108,11.1762,5.90532,5.27086,2016-01-31,1.56575,2.09199,237,167,NA,340,65,42,851,119,40679,2016-01-31,27,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,5,2373,245,103,14.665,10.3245,4.3405,2016-01-31,3.24343,3.15159,592,404,NA,1212,230,277,2715,242,86147,2016-01-31,27,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,5,965,55,74,13.3679,5.69948,7.66839,2016-01-31,1.65259,1.71889,67,31,NA,129,30,14,271,81,15766,2016-01-31,27,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,6,1402,85,28,8.05991,6.06277,1.99715,2016-02-07,1.98555,1.58075,208,92,NA,351,46,23,720,138,45548,2016-02-07,28,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,6,2432,254,38,12.0066,10.4441,1.5625,2016-02-07,3.21581,3.22684,1203,837,NA,1486,328,159,4013,198,124363,2016-02-07,28,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,6,1467,46,11,3.88548,3.13565,0.74983,2016-02-07,2.25924,2.03305,607,696,NA,904,260,140,2607,288,128231,2016-02-07,28,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,6,4581,574,152,15.8481,12.53,3.31805,2016-02-07,2.24789,2.13808,679,681,NA,1259,254,144,3017,318,141108,2016-02-07,28,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,6,4425,422,50,10.6667,9.53672,1.12994,2016-02-07,1.82622,2.26647,778,440,NA,900,221,122,2461,292,108583,2016-02-07,28,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,6,3538,202,143,9.75127,5.70944,4.04183,2016-02-07,4.8437,3.85269,1000,907,NA,1333,365,206,3811,252,98918,2016-02-07,28,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,6,1045,40,2,4.01914,3.82775,0.191388,2016-02-07,1.50883,1.55898,87,75,NA,127,35,8,332,80,21296,2016-02-07,28,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,6,2157,177,127,14.0936,8.20584,5.88781,2016-02-07,1.82146,2.51104,312,227,NA,419,83,39,1080,117,43010,2016-02-07,28,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,6,2788,382,195,20.6958,13.7016,6.99426,2016-02-07,3.96877,3.93941,721,602,NA,1550,307,323,3503,244,88922,2016-02-07,28,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,6,1099,83,118,18.2894,7.55232,10.737,2016-02-07,1.73793,1.66957,50,43,NA,105,17,15,230,73,13776,2016-02-07,28,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,7,1311,161,24,14.1114,12.2807,1.83066,2016-02-14,1.98808,1.70072,195,104,NA,347,45,19,710,137,41747,2016-02-14,29,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,7,2617,387,43,16.431,14.7879,1.6431,2016-02-14,2.76832,3.30343,1262,932,NA,1355,346,166,4061,197,122933,2016-02-14,29,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,7,1530,84,37,7.9085,5.4902,2.4183,2016-02-14,2.5782,2.34559,648,975,NA,1017,311,170,3121,296,133058,2016-02-14,29,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,7,4794,638,137,16.166,13.3083,2.85774,2016-02-14,2.92328,2.7276,842,976,NA,1647,377,185,4027,318,147639,2016-02-14,29,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,7,5142,687,80,14.9164,13.3606,1.55581,2016-02-14,2.38921,2.79189,884,581,NA,1093,287,145,2990,287,107096,2016-02-14,29,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,7,3981,354,282,15.9759,8.89224,7.08365,2016-02-14,5.31515,4.14243,999,1044,NA,1527,493,266,4329,259,104504,2016-02-14,29,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,7,1132,65,10,6.62544,5.74205,0.883392,2016-02-14,1.81036,1.91185,102,95,NA,164,33,22,416,78,21759,2016-02-14,29,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,7,2580,231,138,14.3023,8.95349,5.34884,2016-02-14,2.15404,2.9459,304,303,NA,459,100,63,1229,119,41719,2016-02-14,29,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,7,2955,436,229,22.5042,14.7547,7.74958,2016-02-14,4.3744,4.24647,667,570,NA,1575,321,319,3452,227,81291,2016-02-14,29,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,7,1166,92,112,17.4957,7.89022,9.60549,2016-02-14,2.44289,2.41081,94,62,NA,141,34,15,346,75,14352,2016-02-14,29,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,8,1726,260,26,16.5701,15.0637,1.50637,2016-02-21,1.97011,1.64402,205,110,NA,388,60,21,784,133,47688,2016-02-21,30,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,8,3145,626,64,21.9396,19.9046,2.03498,2016-02-21,3.17342,3.26737,1209,1032,NA,1364,443,194,4242,190,129829,2016-02-21,30,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,8,1824,201,28,12.5548,11.0197,1.53509,2016-02-21,2.92751,2.78542,746,1180,NA,1349,453,172,3900,281,140015,2016-02-21,30,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,8,5763,979,203,20.5102,16.9877,3.52247,2016-02-21,3.32059,3.28909,998,1130,NA,2118,442,184,4872,316,148126,2016-02-21,30,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,8,6193,1094,119,19.5866,17.6651,1.92152,2016-02-21,2.69171,2.98204,915,694,NA,1261,303,173,3346,288,112205,2016-02-21,30,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,8,4162,412,261,16.1701,9.89909,6.27102,2016-02-21,4.16406,3.72049,967,741,NA,1356,350,215,3629,242,97541,2016-02-21,30,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,8,1239,89,8,7.82889,7.18321,0.645682,2016-02-21,1.8449,1.95496,98,104,NA,176,43,20,441,76,22558,2016-02-21,30,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,8,2620,262,154,15.8779,10,5.87786,2016-02-21,2.17828,2.98559,367,348,NA,504,116,41,1376,118,46088,2016-02-21,30,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,8,3051,388,285,22.0583,12.7171,9.3412,2016-02-21,3.92775,3.93984,730,596,NA,1457,361,356,3500,237,88836,2016-02-21,30,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,8,1243,99,128,18.2623,7.9646,10.2977,2016-02-21,2.13499,2.10334,64,66,NA,154,35,14,333,75,15832,2016-02-21,30,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,9,1997,332,69,20.0801,16.6249,3.45518,2016-02-28,2.00001,1.74191,217,114,NA,433,52,29,845,135,48510,2016-02-28,31,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,9,3633,906,103,27.7732,24.9381,2.83512,2016-02-28,3.69465,3.5474,1251,1012,NA,1815,390,177,4645,199,130941,2016-02-28,31,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,9,2086,271,48,15.2924,12.9914,2.30105,2016-02-28,3.28807,3.27975,889,1403,NA,1726,507,188,4713,268,143700,2016-02-28,31,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,9,6207,1036,243,20.6058,16.6908,3.91493,2016-02-28,3.2935,3.30436,1026,1190,NA,1985,459,214,4874,308,147502,2016-02-28,31,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,9,7061,1474,171,23.297,20.8752,2.42175,2016-02-28,2.9944,3.26501,1010,711,NA,1508,337,163,3729,292,114211,2016-02-28,31,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,9,4443,496,359,19.2438,11.1636,8.08013,2016-02-28,4.48291,4.16819,1080,864,NA,1591,333,232,4100,241,98364,2016-02-28,31,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,9,1234,113,21,10.859,9.15721,1.70178,2016-02-28,2.40642,2.51827,118,131,NA,209,50,33,541,77,21483,2016-02-28,31,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,9,2936,388,200,20.0272,13.2153,6.81199,2016-02-28,2.03079,2.56915,275,277,NA,450,86,47,1135,114,44178,2016-02-28,31,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,9,2945,351,277,21.3243,11.9185,9.40577,2016-02-28,3.84237,3.92602,674,631,NA,1553,346,341,3545,245,90295,2016-02-28,31,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,9,1338,156,138,21.9731,11.6592,10.3139,2016-02-28,1.98941,2.09782,79,62,NA,145,39,16,341,73,16255,2016-02-28,31,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,10,2480,565,102,26.8952,22.7823,4.1129,2016-03-06,2.54487,2.34589,251,187,NA,594,96,30,1158,138,49363,2016-03-06,32,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,10,4153,1055,197,30.1469,25.4033,4.7435600000000004,2016-03-06,4.01335,3.94274,1338,1195,NA,2087,460,214,5294,193,134272,2016-03-06,32,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,10,2548,534,132,26.1381,20.9576,5.18053,2016-03-06,3.98252,3.85746,997,1849,NA,1992,683,267,5788,269,150047,2016-03-06,32,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,10,6765,1144,346,22.0251,16.9106,5.11456,2016-03-06,3.63006,3.74218,1102,1388,NA,2147,530,272,5439,314,145343,2016-03-06,32,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,10,8165,1835,259,25.6461,22.474,3.17208,2016-03-06,3.41225,3.41492,1005,853,NA,1504,370,215,3947,293,115581,2016-03-06,32,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,10,4501,532,399,20.6843,11.8196,8.8647,2016-03-06,4.14826,3.97048,949,849,NA,1407,336,241,3782,239,95253,2016-03-06,32,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,10,1412,158,28,13.1728,11.1898,1.983,2016-03-06,2.50362,2.72519,126,127,NA,239,60,31,583,77,21393,2016-03-06,32,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,10,2953,442,193,21.5036,14.9678,6.53573,2016-03-06,2.14672,2.75184,260,339,NA,447,124,56,1226,116,44552,2016-03-06,32,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,10,2514,268,213,19.1329,10.6603,8.47255,2016-03-06,3.8018,3.72455,565,508,NA,1252,286,287,2898,216,77808,2016-03-06,32,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,10,1290,146,149,22.8682,11.3178,11.5504,2016-03-06,2.21239,2.4374,67,63,NA,187,32,17,366,67,15016,2016-03-06,32,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,11,2527,469,118,23.2291,18.5596,4.66957,2016-03-13,2.20908,2.12699,196,184,NA,444,85,38,947,134,44523,2016-03-13,33,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,11,3886,870,213,27.8693,22.3881,5.48121,2016-03-13,4.07985,3.44311,1150,890,NA,1776,334,171,4321,192,125497,2016-03-13,33,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,11,2671,421,146,21.228,15.7619,5.46612,2016-03-13,3.21284,3.44142,834,1583,NA,1766,557,298,5038,263,146393,2016-03-13,33,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,11,5830,805,275,18.5249,13.8079,4.71698,2016-03-13,2.85287,2.93586,854,957,NA,1543,398,198,3950,302,134543,2016-03-13,33,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,11,7156,1201,251,20.2907,16.7831,3.50755,2016-03-13,2.60673,2.74642,852,664,NA,1049,313,173,3051,286,111090,2016-03-13,33,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,11,4183,436,326,18.2166,10.4231,7.79345,2016-03-13,3.66362,3.39334,799,714,NA,1111,296,198,3118,241,91886,2016-03-13,33,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,11,1273,92,19,8.71956,7.2270200000000004,1.49254,2016-03-13,1.99971,2.18219,106,114,NA,130,34,17,401,76,18376,2016-03-13,33,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,11,2856,414,143,19.5028,14.4958,5.007,2016-03-13,2.16058,2.67517,248,329,NA,424,128,58,1187,119,44371,2016-03-13,33,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,11,2573,181,179,13.9914,7.03459,6.95686,2016-03-13,3.33737,3.33765,451,511,NA,963,319,309,2553,221,76491,2016-03-13,33,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,11,1278,158,120,21.7527,12.3631,9.38967,2016-03-13,2.17566,2.78485,84,80,NA,128,25,11,328,64,11778,2016-03-13,33,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,12,2462,398,128,21.3647,16.1657,5.19903,2016-03-20,2.01418,1.86123,225,149,NA,382,60,26,842,138,45239,2016-03-20,34,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,12,3619,678,213,24.6201,18.7345,5.8856,2016-03-20,3.34526,3.10712,998,778,NA,1616,294,158,3844,182,123716,2016-03-20,34,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,12,2516,373,155,20.9857,14.8251,6.16057,2016-03-20,2.99606,3.03961,875,1283,NA,1480,459,258,4355,266,143275,2016-03-20,34,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,12,5172,643,241,17.092,12.4323,4.65971,2016-03-20,2.76107,2.83183,913,830,NA,1534,320,187,3784,304,133624,2016-03-20,34,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,12,5753,773,220,17.2606,13.4365,3.82409,2016-03-20,2.31501,2.4162,712,501,NA,1004,260,144,2621,293,108476,2016-03-20,34,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,12,3593,364,265,17.5063,10.1308,7.37545,2016-03-20,3.43738,3.25656,754,671,NA,1099,230,184,2938,232,90218,2016-03-20,34,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,12,1205,82,20,8.46473,6.80498,1.65975,2016-03-20,2.05839,2.19942,80,114,NA,160,36,28,418,72,19005,2016-03-20,34,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,12,2581,329,134,17.9388,12.747,5.19179,2016-03-20,1.85893,2.11283,164,186,NA,297,61,41,749,110,35450,2016-03-20,34,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,12,2059,137,131,13.016,6.65372,6.36231,2016-03-20,3.00567,2.82285,414,417,NA,839,254,247,2171,237,76908,2016-03-20,34,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,12,1201,142,145,23.8968,11.8235,12.0733,2016-03-20,1.707,1.97732,52,53,NA,78,26,9,218,66,11025,2016-03-20,34,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,13,2380,352,141,20.7143,14.7899,5.92437,2016-03-27,2.03999,1.88601,188,155,NA,442,89,39,913,134,48409,2016-03-27,35,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,13,3283,458,205,20.1949,13.9507,6.24429,2016-03-27,2.27089,2.59772,802,647,NA,1299,239,128,3115,157,119913,2016-03-27,35,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,13,2320,277,145,18.1897,11.9397,6.25,2016-03-27,2.50992,2.75093,739,1138,NA,1171,466,235,3749,263,136281,2016-03-27,35,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,13,4572,401,242,14.0639,8.77078,5.29309,2016-03-27,2.65159,2.67654,882,762,NA,1449,313,188,3594,302,134278,2016-03-27,35,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,13,5051,570,168,14.611,11.2849,3.32607,2016-03-27,2.00175,2.1611,577,494,NA,844,247,148,2310,288,106890,2016-03-27,35,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,13,3696,360,291,17.6136,9.74026,7.87338,2016-03-27,3.05546,2.87614,709,555,NA,887,224,160,2535,218,88139,2016-03-27,35,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,13,1144,76,31,9.35315,6.64336,2.70979,2016-03-27,2.09375,2.12925,90,88,NA,156,44,21,399,73,18739,2016-03-27,35,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,13,2210,253,101,16.0181,11.448,4.57014,2016-03-27,1.75981,2.17524,186,247,NA,332,102,62,929,116,42708,2016-03-27,35,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,13,1778,100,71,9.61755,5.6243,3.99325,2016-03-27,2.78509,2.62003,356,324,NA,696,188,209,1773,216,67671,2016-03-27,35,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,13,1169,118,119,20.2737,10.0941,10.1796,2016-03-27,1.77751,2.08394,52,66,NA,116,41,11,286,65,13724,2016-03-27,35,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,14,1964,184,132,16.0896,9.36864,6.72098,2016-04-03,1.71028,1.54451,180,110,NA,373,41,23,727,131,47070,2016-04-03,36,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,14,2817,274,204,16.9684,9.72666,7.24175,2016-04-03,1.9742,2.20674,625,568,NA,1059,192,131,2575,159,116688,2016-04-03,36,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,14,1848,147,125,14.7186,7.95455,6.76407,2016-04-03,2.08681,2.3459,571,1000,NA,1067,371,213,3222,260,137346,2016-04-03,36,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,14,4297,307,258,13.1487,7.14452,6.00419,2016-04-03,2.13917,2.24439,758,640,NA,1249,289,158,3094,303,137855,2016-04-03,36,2015/2016,hhs4,1.6
HHS Regions,hhs5,2016,14,4537,374,156,11.6817,8.24333,3.4384,2016-04-03,1.59107,1.69396,504,344,NA,635,217,140,1840,285,108621,2016-04-03,36,2015/2016,hhs5,1.9
HHS Regions,hhs6,2016,14,2959,284,241,17.7425,9.59784,8.14464,2016-04-03,2.70478,2.45404,537,515,NA,727,208,149,2136,197,87040,2016-04-03,36,2015/2016,hhs6,3.6
HHS Regions,hhs7,2016,14,938,49,28,8.20896,5.22388,2.98507,2016-04-03,1.54483,1.74506,61,69,NA,163,26,19,338,70,19369,2016-04-03,36,2015/2016,hhs7,1.7
HHS Regions,hhs8,2016,14,1912,191,89,14.6444,9.98954,4.65481,2016-04-03,1.64976,2.01403,142,231,NA,294,98,56,821,111,40764,2016-04-03,36,2015/2016,hhs8,1.4
HHS Regions,hhs9,2016,14,1681,65,68,7.91196,3.86675,4.04521,2016-04-03,2.2393,2.20425,290,345,NA,743,185,222,1785,234,80980,2016-04-03,36,2015/2016,hhs9,2.6
HHS Regions,hhs10,2016,14,1026,96,89,18.0312,9.35673,8.67446,2016-04-03,1.71131,1.95597,39,47,NA,93,33,19,231,63,11810,2016-04-03,36,2015/2016,hhs10,1.1
HHS Regions,hhs1,2016,15,1743,142,154,16.9822,8.14687,8.83534,2016-04-10,1.57636,1.39268,143,103,NA,349,48,25,668,132,47965,2016-04-10,37,2015/2016,hhs1,1.3
HHS Regions,hhs2,2016,15,2450,188,211,16.2857,7.67347,8.61224,2016-04-10,2.22224,2.29654,725,487,NA,1233,186,115,2746,155,119571,2016-04-10,37,2015/2016,hhs2,2.3
HHS Regions,hhs3,2016,15,1725,128,142,15.6522,7.42029,8.23188,2016-04-10,2.18209,2.39247,587,968,NA,1175,400,209,3339,268,139563,2016-04-10,37,2015/2016,hhs3,1.8
HHS Regions,hhs4,2016,15,4041,232,254,12.0267,5.74115,6.28557,2016-04-10,2.03332,2.18388,657,658,NA,1202,262,135,2914,298,133432,2016-04-10,37,2015/2016,hhs4,1.6
