region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,a_2009_h1n1,a_h1,a_h3,a_subtyping_not_performed,a_unable_to_subtype,b,h3n2v,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline,season_week_date,season_week_label,rili_minus,avg_rili_minus1,sd_rili_minus1,max_rili_minus,avg_rili_minus,sd_rili_minus,z_score,z_score_bin,rili_minus_is_max
HHS Regions,hhs4,2005,25,206,NA,NA,0,NA,NA,2005-06-19,0,0,0,0,0,0,0,0.750649,1.45949,169,NA,115,163,NA,15,462,123,31655,2005-06-19,47,2004/2005,hhs4,2,NA,NA,0.37532449999999995,0.22941664036375625,0.15268021205013915,0.50489458220075,0.23333523481282437,0.1551185761704703,0.9153595184572476,"(0,1]",FALSE
HHS Regions,hhs5,2005,25,167,NA,NA,0,NA,NA,2005-06-19,0,0,0,0,0,0,0,0.642342,1.06034,137,NA,78,99,NA,9,323,117,30462,2005-06-19,47,2004/2005,hhs5,1.8,NA,NA,0.3568566666666666,0.25461197130642843,0.16336279974719067,0.5231302754707334,0.2590278015191333,0.16405516657039168,0.5963168804291059,"(0,1]",FALSE
HHS Regions,hhs6,2005,25,22,NA,NA,0,NA,NA,2005-06-19,0,0,0,0,0,0,0,1.2712,1.23305,14,NA,46,44,NA,6,110,61,8921,2005-06-19,47,2004/2005,hhs6,4,NA,NA,0.3178,0.24103218219756575,0.16890288760778105,0.5233808443272414,0.2577013638692083,0.1800025203700423,0.3338766368784352,"(0,1]",FALSE
HHS Regions,hhs7,2005,25,98,NA,NA,0,NA,NA,2005-06-19,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,38,5893,2005-06-19,47,2004/2005,hhs7,1.9,NA,NA,0,0.10782229868480327,0.09130181407718074,0.26986473684210527,0.12712604475297393,0.13930731735905677,-0.9125582716183795,"(-1,0]",FALSE
HHS Regions,hhs8,2005,25,183,NA,NA,1.0929,NA,NA,2005-06-19,0,0,0,0,0,2,0,0.303535,0.372877,17,NA,24,19,NA,21,81,33,21723,2005-06-19,47,2004/2005,hhs8,1.7,NA,NA,0.17659862705,0.20501088112606294,0.17386725558079097,0.6039776896000001,0.20061074581983293,0.1716657065739989,-0.13987720231985973,"(-1,0]",FALSE
HHS Regions,hhs9,2005,25,215,NA,NA,2.32558,NA,NA,2005-06-19,0,0,2,0,0,3,0,1.89371,1.07768,184,NA,88,102,NA,35,409,87,37952,2005-06-19,47,2004/2005,hhs9,2.9,NA,NA,0.6378173306834483,0.34322176897593776,0.2359428215415614,0.8197454212555002,0.33788538450226,0.23350547276766676,1.284475017335523,"(1,2]",FALSE
HHS Regions,hhs10,2005,25,0,NA,NA,0,NA,NA,2005-06-19,0,0,0,0,0,0,0,0.306,0.741387,6,NA,4,6,NA,1,17,17,2293,2005-06-19,47,2004/2005,hhs10,1.9,NA,NA,0.16105263157894736,0.2086792496762654,0.16518556204632645,0.5462789473684211,0.19914116234551482,0.1542853725731202,-0.2468706535904188,"(-1,0]",FALSE
HHS Regions,hhs1,2005,26,86,NA,NA,0,NA,NA,2005-06-26,0,0,0,0,0,0,0,0.293913,0.181488,13,NA,4,7,NA,0,24,58,13224,2005-06-26,48,2004/2005,hhs1,1.4,NA,NA,0.20993785714285715,0.25361130684464067,0.1899852877282342,0.6396869278423286,0.26816202603235656,0.19905987684598078,-0.29249575460427607,"(-1,0]",FALSE
HHS Regions,hhs2,2005,26,113,NA,NA,4.42478,NA,NA,2005-06-26,0,0,0,5,0,0,0,0.867397,0.703579,34,NA,11,23,NA,1,69,25,9807,2005-06-26,48,2004/2005,hhs2,2.6,NA,NA,0.318852535009,0.32419247165054565,0.26775987088493547,0.9399666629272727,0.3239245194466755,0.2575729793246133,-0.01969144609413154,"(-1,0]",FALSE
HHS Regions,hhs3,2005,26,130,NA,NA,0,NA,NA,2005-06-26,0,0,0,0,0,0,0,0.97616,1.70701,23,NA,45,26,NA,40,134,22,7850,2005-06-26,48,2004/2005,hhs3,2.4,NA,NA,0.40673333333333334,0.318238752238992,0.2114460603782391,0.6468683762746668,0.321675790277686,0.21957584698211424,0.387372036700265,"(0,1]",FALSE
HHS Regions,hhs4,2005,26,178,NA,NA,0,NA,NA,2005-06-26,0,0,0,0,0,0,0,0.712567,1.369,154,NA,96,152,NA,12,414,121,30241,2005-06-26,48,2004/2005,hhs4,2,NA,NA,0.3562835,0.21691177571887613,0.14293769720822863,0.4309387204884375,0.22400897205226836,0.14707503018238005,0.8993676750139361,"(0,1]",FALSE
HHS Regions,hhs5,2005,26,212,NA,NA,0,NA,NA,2005-06-26,0,0,0,0,0,0,0,0.619755,0.993039,111,NA,67,113,NA,10,301,114,30311,2005-06-26,48,2004/2005,hhs5,1.8,NA,NA,0.34430833333333327,0.25418057498193136,0.1604978648079544,0.4867130379477333,0.2551775410291508,0.16306303258379126,0.5466033035929335,"(0,1]",FALSE
HHS Regions,hhs6,2005,26,33,NA,NA,0,NA,NA,2005-06-26,0,0,0,0,0,0,0,1.20018,1.17608,21,NA,39,43,NA,2,105,59,8928,2005-06-26,48,2004/2005,hhs6,4,NA,NA,0.300045,0.2689390493441644,0.20156720310127224,0.7914199530809999,0.2468399903296812,0.17774729202135897,0.2993295091321303,"(0,1]",FALSE
HHS Regions,hhs7,2005,26,103,NA,NA,0,NA,NA,2005-06-26,0,0,0,0,0,0,0,0.0910264,0.0897465,1,NA,2,1,NA,0,4,30,4457,2005-06-26,48,2004/2005,hhs7,1.9,NA,NA,0.04790863157894737,0.13090711272102473,0.11197111433113172,0.35754736842105267,0.12054059380433346,0.10074055602446726,-0.720980358771751,"(-1,0]",FALSE
HHS Regions,hhs8,2005,26,149,NA,NA,0.671141,NA,NA,2005-06-26,0,0,0,1,0,0,0,0.0282782,0.0157002,2,NA,0,1,NA,0,3,27,19108,2005-06-26,48,2004/2005,hhs8,1.7,NA,NA,0.016522596121022352,0.19219096957219414,0.1739577521401344,0.5157687321866667,0.19532809952676025,0.16804062799482666,-1.0640611472318626,"(-2,-1]",FALSE
HHS Regions,hhs9,2005,26,211,NA,NA,0.473934,NA,NA,2005-06-26,0,0,0,0,0,1,0,1.86273,0.86058,134,NA,58,83,NA,19,294,81,34163,2005-06-26,48,2004/2005,hhs9,2.9,NA,NA,0.6392765135178621,0.32276045548060456,0.23273345683668253,0.7105750000000001,0.323306525835941,0.22910715854955824,1.379136250836848,"(1,2]",FALSE
HHS Regions,hhs10,2005,26,0,NA,NA,0,NA,NA,2005-06-26,0,0,0,0,0,0,0,0.395106,0.51716,4,NA,4,3,NA,0,11,13,2127,2005-06-26,48,2004/2005,hhs10,1.9,NA,NA,0.2079505263157895,0.16447634457925628,0.13050224478251676,0.4114081237285715,0.1809693945466656,0.1500161867479418,0.17985480336503804,"(0,1]",FALSE
HHS Regions,hhs1,2005,27,62,NA,NA,0,NA,NA,2005-07-03,0,0,0,0,0,0,0,0.305547,0.177425,3,NA,11,7,NA,0,21,57,11836,2005-07-03,49,2004/2005,hhs1,1.4,NA,NA,0.21824785714285716,0.2592521048640463,0.18861207161541188,0.58523,0.24677379437633626,0.1825315990997264,-0.1562794462666922,"(-1,0]",FALSE
HHS Regions,hhs2,2005,27,105,NA,NA,0,NA,NA,2005-07-03,0,0,0,0,0,0,0,0.452558,0.350493,13,NA,3,14,NA,2,32,22,9130,2005-07-03,49,2004/2005,hhs2,2.6,NA,NA,0.17406076923076924,0.2743072085716569,0.21680333782176353,0.715954167637931,0.29848938604775366,0.2379901185372547,-0.5228310216480963,"(-1,0]",FALSE
HHS Regions,hhs3,2005,27,113,NA,NA,0,NA,NA,2005-07-03,0,0,0,0,0,0,0,1.09268,1.71298,10,NA,60,30,NA,27,127,22,7414,2005-07-03,49,2004/2005,hhs3,2.4,NA,NA,0.4552833333333334,0.3165475415097495,0.21676503526154817,0.7278093243400001,0.3185854333553078,0.22076444572439635,0.6192025148319401,"(0,1]",FALSE
HHS Regions,hhs4,2005,27,157,NA,NA,0,NA,NA,2005-07-03,0,0,0,0,0,0,0,0.636254,1.40486,139,NA,96,109,NA,20,364,112,25910,2005-07-03,49,2004/2005,hhs4,2,NA,NA,0.318127,0.22569850007417272,0.15206731355238864,0.4884172618695653,0.21558065641924679,0.14150466337481335,0.724685258669755,"(0,1]",FALSE
HHS Regions,hhs5,2005,27,205,NA,NA,0,NA,NA,2005-07-03,0,0,0,0,0,0,0,0.769376,1.12862,133,NA,58,105,NA,7,303,111,26847,2005-07-03,49,2004/2005,hhs5,1.8,NA,NA,0.4274311111111111,0.25674007679909255,0.17277179464811068,0.5951303932600001,0.24506513152656328,0.15768037034570617,1.1565547390884465,"(1,2]",FALSE
HHS Regions,hhs6,2005,27,34,NA,NA,0,NA,NA,2005-07-03,0,0,0,0,0,0,0,1.03866,0.969382,17,NA,34,29,NA,2,82,59,8459,2005-07-03,49,2004/2005,hhs6,4,NA,NA,0.259665,0.23054873944731347,0.16675951084277374,0.5199501239758966,0.24505248989423858,0.1728106775192129,0.08455791225132367,"(0,1]",FALSE
HHS Regions,hhs7,2005,27,72,NA,NA,2.77778,NA,NA,2005-07-03,0,0,0,0,0,2,0,0.0548344,0.0526316,1,NA,1,0,NA,0,2,31,3800,2005-07-03,49,2004/2005,hhs7,1.9,NA,NA,0.02805853737035789,0.12289237000717237,0.10124787523683954,0.32478421052631584,0.11844324489177778,0.10333139131479196,-0.8747071569574545,"(-1,0]",FALSE
HHS Regions,hhs8,2005,27,172,NA,NA,1.16279,NA,NA,2005-07-03,0,0,1,0,0,1,0,0.0829675,0.0495786,5,NA,0,3,NA,0,8,26,16136,2005-07-03,49,2004/2005,hhs8,1.7,NA,NA,0.04823691894514706,0.18878244788202372,0.1635778690299193,0.529168505056,0.18782987310546406,0.17270884127573463,-0.8082559823179685,"(-1,0]",FALSE
HHS Regions,hhs9,2005,27,153,NA,NA,0.653595,NA,NA,2005-07-03,0,0,0,0,0,1,0,1.45189,0.783517,98,NA,49,86,NA,10,243,82,31014,2005-07-03,49,2004/2005,hhs9,2.9,NA,NA,0.4973794895015517,0.3039373530512806,0.22765457135526268,0.7354860428618573,0.2996360707397107,0.21949423937668547,0.90090482248367,"(0,1]",FALSE
HHS Regions,hhs10,2005,27,0,NA,NA,0,NA,NA,2005-07-03,0,0,0,0,0,0,0,0.476645,0.911162,7,NA,1,7,NA,1,16,11,1756,2005-07-03,49,2004/2005,hhs10,1.9,NA,NA,0.2508657894736842,0.16975258938447516,0.15530486455943202,0.47863787592236356,0.16588470028324973,0.13812871251748665,0.6152311683906859,"(0,1]",FALSE
HHS Regions,hhs1,2005,28,66,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,0.286238,0.243531,12,NA,11,7,NA,2,32,56,13140,2005-07-10,50,2004/2005,hhs1,1.4,2020-07-05,Jul-05,0.2044557142857143,0.22745797142032181,0.1756547316833888,0.5434107142857143,0.23556680207288702,0.17786100614499134,-0.17491797927765648,"(-1,0]",FALSE
HHS Regions,hhs2,2005,28,97,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,0.826061,0.573394,26,NA,9,25,NA,0,60,26,10464,2005-07-10,50,2004/2005,hhs2,2.6,2020-07-05,Jul-05,0.3177157692307692,0.2969684779210584,0.2351721005759669,0.8959044797963636,0.286153926709684,0.23255680309456483,0.13571670276294265,"(0,1]",FALSE
HHS Regions,hhs3,2005,28,88,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,1.08845,1.60402,11,NA,77,28,NA,18,134,20,8354,2005-07-10,50,2004/2005,hhs3,2.4,2020-07-05,Jul-05,0.4535208333333333,0.32097000631718187,0.2431984462775626,0.8100666666666667,0.3095245969447532,0.22210968756082677,0.6483113725021356,"(0,1]",FALSE
HHS Regions,hhs4,2005,28,155,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,0.502893,1.12355,97,NA,88,100,NA,18,303,110,26968,2005-07-10,50,2004/2005,hhs4,2,2020-07-05,Jul-05,0.2514465,0.20413169346469157,0.1348170626053586,0.40472060155125,0.20862289603133816,0.13764561679727966,0.3111149120842052,"(0,1]",FALSE
HHS Regions,hhs5,2005,28,113,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,0.592073,0.897562,115,NA,48,88,NA,13,264,105,29413,2005-07-10,50,2004/2005,hhs5,1.8,2020-07-05,Jul-05,0.32892944444444444,0.2242747427986659,0.14375287110234478,0.47552302638087335,0.23459824501278143,0.15032605889921644,0.6275106267164615,"(0,1]",FALSE
HHS Regions,hhs6,2005,28,37,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,1.16575,1.14776,14,NA,44,49,NA,4,111,62,9671,2005-07-10,50,2004/2005,hhs6,4,2020-07-05,Jul-05,0.2914375,0.2356696808912379,0.15194183718592283,0.5118376541246897,0.228982012544514,0.15315356186520118,0.4077965062964484,"(0,1]",FALSE
HHS Regions,hhs7,2005,28,83,NA,NA,2.40964,NA,NA,2005-07-10,0,0,0,0,0,2,0,0,0,0,NA,0,0,NA,0,0,33,4448,2005-07-10,50,2004/2005,hhs7,1.9,2020-07-05,Jul-05,0,0.10153025194713623,0.09887975541109084,0.3316936842105263,0.11330695222983232,0.09833629714843477,-1.1522393614109747,"(-2,-1]",FALSE
HHS Regions,hhs8,2005,28,166,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,0.0546641,0.0255102,4,NA,1,0,NA,0,5,26,19600,2005-07-10,50,2004/2005,hhs8,1.7,2020-07-05,Jul-05,0.03215535294117647,0.1825162018621743,0.18776674992002823,0.8000705882352941,0.1859709496473874,0.18847430311934085,-0.8161091149323193,"(-1,0]",FALSE
HHS Regions,hhs9,2005,28,186,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,1.28397,0.663134,100,NA,43,57,NA,19,219,76,33025,2005-07-10,50,2004/2005,hhs9,2.9,2020-07-05,Jul-05,0.44274827586206894,0.27221040368724697,0.20435871497430272,0.6944277834742859,0.28639663014421834,0.21414236171725853,0.7301294543687179,"(0,1]",FALSE
HHS Regions,hhs10,2005,28,0,NA,NA,0,NA,NA,2005-07-10,0,0,0,0,0,0,0,0.450975,1.00756,10,NA,2,7,NA,1,20,10,1985,2005-07-10,50,2004/2005,hhs10,1.9,2020-07-05,Jul-05,0.23735526315789474,0.16342516688601771,0.1337205957318793,0.43673158380681815,0.16073526445242034,0.1366754635474855,0.56059805261867,"(0,1]",FALSE
HHS Regions,hhs1,2005,29,72,NA,NA,1.38889,NA,NA,2005-07-17,0,0,0,0,0,1,0,0.302662,0.18353,8,NA,9,5,NA,1,23,55,12532,2005-07-17,51,2004/2005,hhs1,1.4,NA,NA,0.21318454124871425,0.21999032993429296,0.1748615320316585,0.6554107142857144,0.21638918602269716,0.1656575890013595,-0.01934499224153632,"(-1,0]",FALSE
HHS Regions,hhs2,2005,29,98,NA,NA,1.02041,NA,NA,2005-07-17,0,0,0,1,0,0,0,0.89672,0.594039,25,NA,6,28,NA,0,59,23,9932,2005-07-17,51,2004/2005,hhs2,2.6,NA,NA,0.34137299209538463,0.28718609363633674,0.25459469413409297,1.0616148884454544,0.28050496283776627,0.22863611790773294,0.2662222828773794,"(0,1]",FALSE
HHS Regions,hhs3,2005,29,103,NA,NA,0,NA,NA,2005-07-17,0,0,0,0,0,0,0,1.19157,1.73039,10,NA,81,29,NA,28,148,18,8553,2005-07-17,51,2004/2005,hhs3,2.4,NA,NA,0.49648749999999997,0.29105624300732824,0.2145173676212359,0.7220028659552,0.2950469728666255,0.218811509525145,0.9206121175733933,"(0,1]",FALSE
HHS Regions,hhs4,2005,29,170,NA,NA,0,NA,NA,2005-07-17,0,0,0,0,0,0,0,0.338318,0.983796,87,NA,78,90,NA,17,272,108,27648,2005-07-17,51,2004/2005,hhs4,2,NA,NA,0.169159,0.19603849455515018,0.12981043706259185,0.39516243795,0.20275602457567565,0.1322641011762812,-0.25401468937438765,"(-1,0]",FALSE
HHS Regions,hhs5,2005,29,112,NA,NA,0,NA,NA,2005-07-17,0,0,0,0,0,0,0,0.68887,1.01993,115,NA,62,98,NA,8,283,101,27747,2005-07-17,51,2004/2005,hhs5,1.8,NA,NA,0.3827055555555555,0.22277991544058579,0.13659939260929227,0.43465417284146673,0.21951909525437313,0.13473870703058352,1.2111327464656587,"(1,2]",FALSE
HHS Regions,hhs6,2005,29,29,NA,NA,0,NA,NA,2005-07-17,0,0,0,0,0,0,0,1.00399,0.996713,18,NA,30,43,NA,3,94,63,9431,2005-07-17,51,2004/2005,hhs6,4,NA,NA,0.2509975,0.22072761729499063,0.14692203540718016,0.48083929565448275,0.22546280697809595,0.1450068778561094,0.17609297848093905,"(0,1]",FALSE
HHS Regions,hhs7,2005,29,72,NA,NA,0,NA,NA,2005-07-17,0,0,0,0,0,0,0,0.105212,0.103605,2,NA,0,2,NA,1,5,33,4826,2005-07-17,51,2004/2005,hhs7,1.9,NA,NA,0.05537473684210527,0.11549823473518836,0.09826554778900827,0.3063,0.11783037761230443,0.11632055400302772,-0.5369269541870777,"(-1,0]",FALSE
HHS Regions,hhs8,2005,29,147,NA,NA,0,NA,NA,2005-07-17,0,0,0,0,0,0,0,0.0824578,0.0421896,5,NA,1,2,NA,0,8,26,18962,2005-07-17,51,2004/2005,hhs8,1.7,NA,NA,0.04850458823529411,0.18661419919796418,0.21889609498251764,0.9970764705882353,0.18670785148831226,0.1973186250585096,-0.7004065795210038,"(-1,0]",FALSE
HHS Regions,hhs9,2005,29,180,NA,NA,0.555556,NA,NA,2005-07-17,0,0,0,0,0,1,0,1.7922,0.556083,57,NA,31,60,NA,10,158,70,28413,2005-07-17,51,2004/2005,hhs9,2.9,NA,NA,0.61456666392,0.2830421336941275,0.2186415894486605,0.7241772272666667,0.2685220116785967,0.20359124798864608,1.6997029865483295,"(1,2]",FALSE
HHS Regions,hhs10,2005,29,0,NA,NA,0,NA,NA,2005-07-17,0,0,0,0,0,0,0,0.368113,1.08761,6,NA,5,7,NA,0,18,10,1655,2005-07-17,51,2004/2005,hhs10,1.9,NA,NA,0.19374368421052635,0.14902803708676812,0.12482973696697479,0.5001931578947368,0.15968733376036262,0.13608915851552375,0.25025028313536746,"(0,1]",FALSE
HHS Regions,hhs1,2005,30,63,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,0.236814,0.166971,5,NA,7,9,NA,0,21,55,12577,2005-07-24,52,2004/2005,hhs1,1.4,NA,NA,0.16915285714285716,0.20171925671347674,0.15212607567138783,0.49310909090909083,0.20636871475497498,0.1544682365227514,-0.24092886958437146,"(-1,0]",FALSE
HHS Regions,hhs2,2005,30,100,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,0.696963,0.550173,22,NA,2,22,NA,0,46,21,8361,2005-07-24,52,2004/2005,hhs2,2.6,NA,NA,0.2680626923076923,0.2573603169559036,0.2019546212394242,0.7477142136313636,0.274042627732953,0.22750376865156627,-0.026284995016584916,"(-1,0]",FALSE
HHS Regions,hhs3,2005,30,111,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,1.14238,1.38872,18,NA,62,19,NA,17,116,18,8353,2005-07-24,52,2004/2005,hhs3,2.4,NA,NA,0.4759916666666666,0.2731146692753664,0.20446877430312718,0.6569980674503999,0.2853298707211537,0.20339867083056662,0.937379753598962,"(0,1]",FALSE
HHS Regions,hhs4,2005,30,183,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,0.382871,1.06764,97,NA,104,78,NA,25,304,105,28474,2005-07-24,52,2004/2005,hhs4,2,NA,NA,0.1914355,0.2080978857071852,0.137992434532746,0.43330389847043477,0.1990006984609411,0.13259551032695055,-0.05705471054251397,"(-1,0]",FALSE
HHS Regions,hhs5,2005,30,199,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,0.587369,0.912794,101,NA,45,101,NA,4,251,99,27498,2005-07-24,52,2004/2005,hhs5,1.8,NA,NA,0.32631611111111114,0.21150262752386764,0.12948405683261952,0.4109271621896,0.2184946635754629,0.13210532422502033,0.8161779108311457,"(0,1]",FALSE
HHS Regions,hhs6,2005,30,33,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,1.19935,1.13662,14,NA,32,51,NA,4,101,59,8886,2005-07-24,52,2004/2005,hhs6,4,NA,NA,0.2998375,0.21999112274805935,0.14229248901477573,0.43003885528924146,0.21689397628222276,0.14229387646360797,0.5829029736145409,"(0,1]",FALSE
HHS Regions,hhs7,2005,30,83,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,0.0587308,0.0638298,3,NA,0,0,NA,0,3,33,4700,2005-07-24,52,2004/2005,hhs7,1.9,NA,NA,0.030910947368421055,0.1364626461545887,0.14764473997245206,0.6374894736842106,0.12398032809194631,0.11781231188029946,-0.7899800898405789,"(-1,0]",FALSE
HHS Regions,hhs8,2005,30,151,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,0.149934,0.066418,8,NA,1,4,NA,0,13,26,19573,2005-07-24,52,2004/2005,hhs8,1.7,NA,NA,0.0881964705882353,0.19099315340479825,0.19313848266393732,0.8218,0.1933728458848587,0.2214210725341514,-0.47500616853168426,"(-1,0]",FALSE
HHS Regions,hhs9,2005,30,201,NA,NA,0.995025,NA,NA,2005-07-24,0,0,1,0,0,1,0,1.4145,0.435193,55,NA,24,38,NA,3,120,67,27574,2005-07-24,52,2004/2005,hhs9,2.9,NA,NA,0.48290530047413793,0.25031349765441563,0.19531169322341208,0.7313687730482143,0.2561031793263052,0.20185638159126434,1.123581624518964,"(1,2]",FALSE
HHS Regions,hhs10,2005,30,0,NA,NA,0,NA,NA,2005-07-24,0,0,0,0,0,0,0,0.286799,0.928218,5,NA,2,5,NA,3,15,9,1616,2005-07-24,52,2004/2005,hhs10,1.9,NA,NA,0.15094684210526318,0.16660879730830203,0.15387363224489914,0.6337421052631579,0.15491713179740613,0.1353297041688363,-0.02933790269126458,"(-1,0]",FALSE
HHS Regions,hhs1,2005,31,61,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,0.252493,0.138262,5,NA,5,5,NA,0,15,53,10849,2005-07-31,1,2004/2005,hhs1,1.4,NA,NA,0.1803521428571429,0.19752514871946653,0.13996588245947242,0.44423999999999997,0.19885345534775606,0.14849906898088652,-0.12458874400750941,"(-1,0]",FALSE
HHS Regions,hhs2,2005,31,81,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,0.741586,0.638826,20,NA,3,30,NA,1,54,20,8453,2005-07-31,1,2004/2005,hhs2,2.6,NA,NA,0.2852253846153846,0.2613844674703321,0.21434437935733527,0.7671092652272725,0.26752496122292974,0.21173022823141338,0.08359894352500746,"(0,1]",FALSE
HHS Regions,hhs3,2005,31,102,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,1.12581,1.69452,19,NA,63,40,NA,23,145,18,8557,2005-07-31,1,2004/2005,hhs3,2.4,NA,NA,0.4690875,0.30011679968435373,0.21411845708417018,0.721716,0.2942975542630675,0.206053707773886,0.8482737225419844,"(0,1]",FALSE
HHS Regions,hhs4,2005,31,194,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,0.52535,1.14568,114,NA,89,74,NA,15,292,106,25487,2005-07-31,1,2004/2005,hhs4,2,NA,NA,0.262675,0.19425997083281563,0.1371630333462503,0.50243528656,0.2049242292128609,0.14063356252752968,0.4106471438909478,"(0,1]",FALSE
HHS Regions,hhs5,2005,31,197,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,0.618755,0.888279,90,NA,53,94,NA,9,246,99,27694,2005-07-31,1,2004/2005,hhs5,1.8,NA,NA,0.3437527777777778,0.21414493226393688,0.13840457619967686,0.43851251103100003,0.21839558309738966,0.13199012480687033,0.9497467697966981,"(0,1]",FALSE
HHS Regions,hhs6,2005,31,31,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,1.00086,0.97046,15,NA,39,34,NA,3,91,59,9377,2005-07-31,1,2004/2005,hhs6,4,NA,NA,0.250215,0.20087972195129486,0.14338744687733548,0.458574866166931,0.20882793460375174,0.13899956516598538,0.2977496033662134,"(0,1]",FALSE
HHS Regions,hhs7,2005,31,63,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,0.0315672,0.0261712,0,NA,0,0,NA,1,1,30,3821,2005-07-31,1,2004/2005,hhs7,1.9,NA,NA,0.016614315789473682,0.12553156442570004,0.1143758836634982,0.3759210355336842,0.13275808255290492,0.12695085433648876,-0.9148718799133649,"(-1,0]",FALSE
HHS Regions,hhs8,2005,31,110,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,0.0625213,0.0247525,2,NA,0,3,NA,0,5,26,20200,2005-07-31,1,2004/2005,hhs8,1.7,NA,NA,0.03677723529411765,0.2012769550617618,0.25858733294782804,1.2156823529411767,0.1937532004199347,0.2166100733038052,-0.7246937445316837,"(-1,0]",FALSE
HHS Regions,hhs9,2005,31,179,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,1.62093,0.470731,62,NA,15,41,NA,6,124,68,26342,2005-07-31,1,2004/2005,hhs9,2.9,NA,NA,0.5589413793103448,0.2434189821049225,0.20073509373510223,0.699158618184,0.24906338949411405,0.1951751485928668,1.5876918350021745,"(1,2]",FALSE
HHS Regions,hhs10,2005,31,0,NA,NA,0,NA,NA,2005-07-31,0,0,0,0,0,0,0,0.17918,0.533175,4,NA,0,5,NA,0,9,9,1688,2005-07-31,1,2004/2005,hhs10,1.9,NA,NA,0.09430526315789473,0.1580145193233266,0.12672790775372333,0.47769393939393934,0.15492496368657943,0.13270384394494308,-0.4568044054084443,"(-1,0]",FALSE
HHS Regions,hhs1,2005,32,49,NA,NA,0,NA,NA,2005-08-07,0,0,0,0,0,0,0,0.59217,0.163482,3,NA,3,10,NA,0,16,51,9787,2005-08-07,2,2004/2005,hhs1,1.4,NA,NA,0.4229785714285714,0.2012492519136886,0.16248638340808944,0.5508735714285714,0.21430480450993725,0.18720418033680356,1.1146854014862497,"(1,2]",FALSE
HHS Regions,hhs2,2005,32,78,NA,NA,5.12821,NA,NA,2005-08-07,0,0,3,1,0,0,0,0.896434,0.560458,19,NA,2,26,NA,0,47,20,8386,2005-08-07,2,2004/2005,hhs2,2.6,NA,NA,0.32710114691099995,0.26598208609809326,0.20012098875166293,0.597475975986087,0.2522387540400387,0.19320667506726813,0.3874731183324627,"(0,1]",FALSE
HHS Regions,hhs3,2005,32,103,NA,NA,0,NA,NA,2005-08-07,0,0,0,0,0,0,0,1.26514,1.8375,18,NA,78,45,NA,25,166,18,9034,2005-08-07,2,2004/2005,hhs3,2.4,NA,NA,0.5271416666666666,0.2945531230862522,0.21419524378144764,0.70448672,0.28876945845943697,0.20142552979487846,1.1834259959498472,"(1,2]",FALSE
HHS Regions,hhs4,2005,32,195,NA,NA,0,NA,NA,2005-08-07,0,0,0,0,0,0,0,0.473669,1.18698,121,NA,97,99,NA,10,327,106,27549,2005-08-07,2,2004/2005,hhs4,2,NA,NA,0.2368345,0.2132234112055436,0.1494083172881333,0.518021678404625,0.22232865290491727,0.1632643606219359,0.08884882799788307,"(0,1]",FALSE
HHS Regions,hhs5,2005,32,127,NA,NA,0,NA,NA,2005-08-07,0,0,0,0,0,0,0,0.608839,0.93292,101,NA,62,89,NA,16,268,98,28727,2005-08-07,2,2004/2005,hhs5,1.8,NA,NA,0.3382438888888889,0.2268398188685903,0.1320201954026072,0.3540736546545334,0.222675358902702,0.1355882056196367,0.8523494315603627,"(0,1]",FALSE
